"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.800037620E1,2.502899170E0,8.685913086E-1,9.078369141E0
5.800272606E1,2.531600952E0,9.140625000E-1,9.102294922E0
5.800504539E1,2.555541992E0,9.188385010E-1,9.150161743E0
5.800739525E1,2.584243774E0,9.403839111E-1,9.217147827E0
5.800971458E1,2.586639404E0,9.571228027E-1,9.296112061E0
5.801206444E1,2.589035034E0,9.643096924E-1,9.375076294E0
5.801441429E1,2.569885254E0,9.882354736E-1,9.418151855E0
5.801673363E1,2.543563843E0,9.906311035E-1,9.456436157E0
5.801908348E1,2.495712280E0,9.858398438E-1,9.497116089E0
5.802140282E1,2.431106567E0,9.762725830E-1,9.513870239E0
5.802375267E1,2.361709595E0,9.738769531E-1,9.535400391E0
5.802616356E1,2.292327881E0,9.571228027E-1,9.547363281E0
5.802842186E1,2.194213867E0,9.331970215E-1,9.544967651E0
5.803074120E1,2.108078003E0,9.068756104E-1,9.523437500E0
5.803309105E1,2.009963989E0,8.709869385E-1,9.473190308E0
5.803544090E1,1.921432495E0,8.470611572E-1,9.439682007E0
5.803776024E1,1.818542480E0,8.015899658E-1,9.415756226E0
5.804011009E1,1.744369507E0,7.417755127E-1,9.372680664E0
5.804242943E1,1.691726685E0,7.202453613E-1,9.308074951E0
5.804477928E1,1.607971191E0,6.819610596E-1,9.276977539E0
5.804709862E1,1.550552368E0,6.723785400E-1,9.236297607E0
5.804944847E1,1.512268066E0,6.532440186E-1,9.238693237E0
5.805176781E1,1.481155396E0,6.388854980E-1,9.207580566E0
5.805411766E1,1.464401245E0,6.316986084E-1,9.195617676E0
5.805646751E1,1.464401245E0,6.340942383E-1,9.190826416E0
5.805878685E1,1.447662354E0,6.364898682E-1,9.178863525E0
5.806113670E1,1.428512573E0,6.293182373E-1,9.198013306E0
5.806345604E1,1.414154053E0,6.460571289E-1,9.169296265E0
5.806580589E1,1.397415161E0,6.580200195E-1,9.188446045E0
5.806815575E1,1.385437012E0,6.747741699E-1,9.209976196E0
5.807050560E1,1.395019531E0,7.130584717E-1,9.236297607E0
5.807282494E1,1.387832642E0,7.609100342E-1,9.262619019E0
5.807517479E1,1.392623901E0,7.800598145E-1,9.286544800E0
5.807749412E1,1.385437012E0,8.327026367E-1,9.315261841E0
5.807984398E1,1.399795532E0,8.733825684E-1,9.348754883E0
5.808219383E1,1.404586792E0,9.020996094E-1,9.384643555E0
5.808451317E1,1.397415161E0,9.523468018E-1,9.410964966E0
5.808686302E1,1.399795532E0,9.954071045E-1,9.456436157E0
5.808918236E1,1.402191162E0,1.021728516E0,9.509078979E0
5.809153221E1,1.397415161E0,1.060012817E0,9.542572021E0
5.809385155E1,1.430908203E0,1.119842529E0,9.592819214E0
5.809620140E1,1.476364136E0,1.172485352E0,9.619140625E0
5.809852074E1,1.505081177E0,1.201202393E0,9.664611816E0
5.810087059E1,1.538589478E0,1.253845215E0,9.705291748E0
5.810322044E1,1.562515259E0,1.289733887E0,9.700500488E0
5.810553978E1,1.574478149E0,1.296905518E0,9.741180420E0
5.810788963E1,1.603195190E0,1.320831299E0,9.745971680E0
5.811020897E1,1.622329712E0,1.344772339E0,9.741180420E0
5.811255882E1,1.631912231E0,1.380661011E0,9.719650269E0
5.811487816E1,1.665405273E0,1.416549683E0,9.688537598E0
5.811722801E1,1.670196533E0,1.447662354E0,9.655044556E0
5.811954735E1,1.696517944E0,1.473983765E0,9.611968994E0
5.812189720E1,1.677368164E0,1.488342285E0,9.544967651E0
5.812421654E1,1.667800903E0,1.505081177E0,9.468399048E0
5.812656639E1,1.660614014E0,1.531402588E0,9.394226074E0
5.812891624E1,1.646255493E0,1.543365479E0,9.298507690E0
5.813123558E1,1.634292603E0,1.545761108E0,9.233901978E0
5.813358543E1,1.627120972E0,1.555328369E0,9.154937744E0
5.813590477E1,1.612762451E0,1.555328369E0,9.123840332E0
5.813825462E1,1.574478149E0,1.576873779E0,9.085556030E0
5.814057396E1,1.538589478E0,1.596008301E0,9.064010620E0
5.814292381E1,1.495513916E0,1.622329712E0,9.068801880E0
5.814524315E1,1.452438354E0,1.636688232E0,9.097518921E0
5.814759300E1,1.423736572E0,1.636688232E0,9.121444702E0
5.814994286E1,1.378265381E0,1.641479492E0,9.164505005E0
5.815226219E1,1.351943970E0,1.629516602E0,9.200408936E0
5.815461204E1,1.342376709E0,1.627120972E0,9.243469238E0
5.815693138E1,1.308868408E0,1.619934082E0,9.305694580E0
5.815928123E1,1.294509888E0,1.622329712E0,9.403793335E0
5.816160057E1,1.280166626E0,1.607971191E0,9.482757568E0
5.816395042E1,1.258621216E0,1.572082520E0,9.530609131E0
5.816626976E1,1.256225586E0,1.540985107E0,9.595214844E0
5.816861961E1,1.232299805E0,1.531402588E0,9.659820557E0
5.817096947E1,1.213165283E0,1.497909546E0,9.726821899E0
5.817328880E1,1.229904175E0,1.469192505E0,9.753143311E0
5.817563866E1,1.220336914E0,1.454833984E0,9.777069092E0
5.817795799E1,1.196411133E0,1.433303833E0,9.836898804E0
5.818030784E1,1.170089722E0,1.430908203E0,9.896713257E0
5.818262718E1,1.162918091E0,1.433303833E0,9.934997559E0
5.818497704E1,1.160522461E0,1.440475464E0,1.000199890E1
5.818729637E1,1.172485352E0,1.442871094E0,1.003788757E1
5.818964622E1,1.189239502E0,1.440475464E0,1.009532166E1
5.819196556E1,1.208374023E0,1.428512573E0,1.013360596E1
5.819431541E1,1.220336914E0,1.438079834E0,1.016709900E1
5.819663475E1,1.246658325E0,1.454833984E0,1.015274048E1
5.819898460E1,1.282546997E0,1.473983765E0,1.016232300E1
5.820133446E1,1.311264038E0,1.469192505E0,1.013600159E1
5.820365379E1,1.323226929E0,1.457229614E0,1.012164307E1
5.820600365E1,1.330413818E0,1.454833984E0,1.008096313E1
5.820832298E1,1.318450928E0,1.462020874E0,1.003549194E1
5.821067284E1,1.270584106E0,1.473983765E0,9.992431641E0
5.821299217E1,1.246658325E0,1.519439697E0,1.001156616E1
5.821534203E1,1.246658325E0,1.562515259E0,1.006660461E1
5.821766136E1,1.272979736E0,1.588836670E0,1.012164307E1
5.822001121E1,1.354339600E0,1.615158081E0,1.017906189E1
5.822236107E1,1.423736572E0,1.636688232E0,1.025325012E1
5.822468040E1,1.473983765E0,1.643875122E0,1.028674316E1
5.822703026E1,1.478759766E0,1.643875122E0,1.030349731E1
5.822934959E1,1.462020874E0,1.665405273E0,1.031306458E1
5.823169945E1,1.418945312E0,1.663009644E0,1.034895325E1
5.823401878E1,1.380661011E0,1.653442383E0,1.034417725E1
5.823636864E1,1.363906860E0,1.648651123E0,1.030110168E1
5.823871849E1,1.337585449E0,1.639083862E0,1.019581604E1
5.824103783E1,1.318450928E0,1.588836670E0,1.007139587E1
5.824338768E1,1.287338257E0,1.543365479E0,9.949356079E0
5.824570702E1,1.261016846E0,1.514663696E0,9.796218872E0
5.824805687E1,1.227523804E0,1.485946655E0,9.734008789E0
5.825037620E1,1.186843872E0,1.452438354E0,9.585647583E0
5.825272606E1,1.146163940E0,1.459625244E0,9.468399048E0
5.825504539E1,1.103088379E0,1.459625244E0,9.382263184E0
5.825739525E1,1.057632446E0,1.445266724E0,9.312866211E0
5.825974510E1,1.021728516E0,1.454833984E0,9.248260498E0
5.826206444E1,1.004989624E0,1.433303833E0,9.202789307E0
5.826441429E1,9.714813232E-1,1.433303833E0,9.198013306E0
5.826673363E1,9.690856934E-1,1.440475464E0,9.226730347E0
5.826908348E1,9.810638428E-1,1.457229614E0,9.257827759E0
5.827140282E1,1.009765625E0,1.495513916E0,9.305694580E0
5.827375267E1,1.012161255E0,1.517044067E0,9.382263184E0
5.827607200E1,1.043273926E0,1.529006958E0,9.439682007E0
5.827842186E1,1.067199707E0,1.555328369E0,9.511474609E0
5.828074120E1,1.095916748E0,1.560119629E0,9.573684692E0
5.828309105E1,1.107879639E0,1.579269409E0,9.619140625E0
5.828544090E1,1.112655640E0,1.581649780E0,9.676574707E0
5.828776024E1,1.110275269E0,1.584045410E0,9.700500488E0
5.829011009E1,1.131805420E0,1.567306519E0,9.748352051E0
5.829242943E1,1.138977051E0,1.576873779E0,9.753143311E0
5.829477928E1,1.153335571E0,1.574478149E0,9.755538940E0
5.829709862E1,1.153335571E0,1.579269409E0,9.755538940E0
5.829944847E1,1.153335571E0,1.572082520E0,9.750747681E0
5.830179832E1,1.141372681E0,1.562515259E0,9.707687378E0
5.830411766E1,1.110275269E0,1.555328369E0,9.667007446E0
5.830646751E1,1.081558228E0,1.550552368E0,9.583251953E0
5.830878685E1,1.057632446E0,1.538589478E0,9.497116089E0
5.831113670E1,1.021728516E0,1.524230957E0,9.401397705E0
5.831345604E1,9.810638428E-1,1.533798218E0,9.310470581E0
5.831580589E1,9.690856934E-1,1.521835327E0,9.190826416E0
5.831812523E1,9.667053223E-1,1.514663696E0,9.095123291E0
5.832047508E1,9.643096924E-1,1.517044067E0,8.997009277E0
5.832282494E1,9.667053223E-1,1.512268066E0,8.908477783E0
5.832514427E1,9.738769531E-1,1.517044067E0,8.829513550E0
5.832749412E1,1.000198364E0,1.543365479E0,8.772094727E0
5.832981346E1,1.033706665E0,1.555328369E0,8.738586426E0
5.833216331E1,1.057632446E0,1.579269409E0,8.719451904E0
5.833448265E1,1.062408447E0,1.612762451E0,8.726623535E0
5.833683250E1,1.107879639E0,1.639083862E0,8.745773315E0
5.833915184E1,1.112655640E0,1.665405273E0,8.805587769E0
5.834150169E1,1.131805420E0,1.684539795E0,8.870193481E0
5.834382103E1,1.143768311E0,1.710861206E0,8.961120605E0
5.834617088E1,1.129409790E0,1.730010986E0,9.075973511E0
5.834852074E1,1.119842529E0,1.734802246E0,9.190826416E0
5.835084007E1,1.083953857E0,1.737182617E0,9.320037842E0
5.835322044E1,1.060012817E0,1.732406616E0,9.454040527E0
5.835553978E1,1.024124146E0,1.713256836E0,9.561721802E0
5.835788963E1,1.004989624E0,1.672576904E0,9.664611816E0
5.836020897E1,9.714813232E-1,1.646255493E0,9.734008789E0
5.836255882E1,9.499511719E-1,1.581649780E0,9.753143311E0
5.836487816E1,9.834442139E-1,1.521835327E0,9.755538940E0
5.836722801E1,1.076766968E0,1.497909546E0,9.755538940E0
5.836957787E1,1.160522461E0,1.464401245E0,9.688537598E0
5.837189720E1,1.100692749E0,1.430908203E0,9.489929199E0
5.837424705E1,9.499511719E-1,1.392623901E0,9.253051758E0
5.837656639E1,7.896270752E-1,1.359130859E0,9.073577881E0
5.837891624E1,6.652069092E-1,1.306488037E0,8.980270386E0
5.838123558E1,6.340942383E-1,1.258621216E0,8.982650757E0
5.838358543E1,6.676025391E-1,1.268188477E0,9.068801880E0
5.838590477E1,7.728881836E-1,1.313659668E0,9.133407593E0
5.838825462E1,8.829498291E-1,1.385437012E0,9.152542114E0
5.839060448E1,9.475555420E-1,1.471588135E0,9.109481812E0
5.839292381E1,8.949127197E-1,1.543365479E0,9.159729004E0
5.839527367E1,7.944183350E-1,1.572082520E0,9.164505005E0
5.839759300E1,7.274169922E-1,1.619934082E0,9.032897949E0
5.839994286E1,6.652069092E-1,1.698898315E0,8.896514893E0
5.840226219E1,5.718841553E-1,1.794616699E0,8.779266357E0
5.840461204E1,4.857482910E-1,1.875976562E0,8.707489014E0
5.840693138E1,4.115600586E-1,1.916656494E0,8.645263672E0
5.840928123E1,3.613128662E-1,1.935791016E0,8.580657959E0
5.841163109E1,3.206329346E-1,1.931015015E0,8.496917725E0
5.841395042E1,2.392883301E-1,1.921432495E0,8.377273560E0
5.841630028E1,1.387786865E-1,1.921432495E0,8.276779175E0
5.841861961E1,4.785156250E-2,1.911865234E0,8.195419312E0
5.842096947E1,-3.588867188E-2,1.921432495E0,8.135604858E0
5.842328880E1,-1.244201660E-1,1.928619385E0,8.070983887E0
5.842563866E1,-1.866455078E-1,1.935791016E0,8.023132324E0
5.842795799E1,-2.129669189E-1,1.940582275E0,7.960922241E0
5.843030784E1,-2.536315918E-1,1.914260864E0,7.917846680E0
5.843262718E1,-2.967071533E-1,1.914260864E0,7.848464966E0
5.843497704E1,-3.397827148E-1,1.909469604E0,7.781463623E0
5.843732689E1,-4.139556885E-1,1.890335083E0,7.714462280E0
5.843964622E1,-4.785614014E-1,1.871185303E0,7.621139526E0
5.844199608E1,-5.431671143E-1,1.828109741E0,7.551742554E0
5.844431541E1,-6.101684570E-1,1.820938110E0,7.479965210E0
5.844666527E1,-6.388854980E-1,1.799407959E0,7.405792236E0
5.844898460E1,-6.652069092E-1,1.763504028E0,7.324432373E0
5.845133446E1,-6.604156494E-1,1.722839355E0,7.288543701E0
5.845365379E1,-6.460571289E-1,1.686935425E0,7.276580811E0
5.845600365E1,-6.101684570E-1,1.660614014E0,7.302902222E0
5.845835350E1,-5.503540039E-1,1.636688232E0,7.381851196E0
5.846067284E1,-5.168457031E-1,1.610366821E0,7.494323730E0
5.846302269E1,-4.809570312E-1,1.610366821E0,7.611572266E0
5.846534203E1,-4.307098389E-1,1.612762451E0,7.759918213E0
5.846769188E1,-3.852386475E-1,1.593612671E0,7.929809570E0
5.847001121E1,-3.421783447E-1,1.596008301E0,8.080566406E0
5.847236107E1,-2.679901123E-1,1.586441040E0,8.221740723E0
5.847468040E1,-2.153472900E-1,1.588836670E0,8.370086670E0
5.847703026E1,-1.746826172E-1,1.581649780E0,8.542373657E0
5.847934959E1,-1.507415771E-1,1.591232300E0,8.702697754E0
5.848169945E1,-1.172485352E-1,1.574478149E0,8.839080811E0
5.848404930E1,-1.100769043E-1,1.567306519E0,8.956329346E0
5.848636864E1,-1.411743164E-1,1.514663696E0,9.071197510E0
5.848871849E1,-1.986083984E-1,1.497909546E0,9.166900635E0
5.849103783E1,-2.608184814E-1,1.473983765E0,9.241088867E0
5.849338768E1,-3.278198242E-1,1.423736572E0,9.360717773E0
5.849570702E1,-3.828582764E-1,1.368698120E0,9.456436157E0
5.849805687E1,-4.211425781E-1,1.337585449E0,9.547363281E0
5.850037620E1,-4.785614014E-1,1.292129517E0,9.619140625E0
5.850272606E1,-4.929199219E-1,1.251449585E0,9.667007446E0
5.850507591E1,-5.335998535E-1,1.215560913E0,9.710067749E0
5.850739525E1,-5.647125244E-1,1.165298462E0,9.750747681E0
5.850974510E1,-6.149597168E-1,1.107879639E0,9.753143311E0
5.851206444E1,-6.963043213E-1,1.079162598E0,9.769897461E0
5.851441429E1,-7.728881836E-1,1.033706665E0,9.800994873E0
5.851673363E1,-8.374938965E-1,9.714813232E-1,9.844070435E0
5.851908348E1,-9.164581299E-1,8.973083496E-1,9.882354736E0
5.852140282E1,-9.690856934E-1,8.638153076E-1,9.906280518E0
5.852375267E1,-1.043273926E0,8.135528564E-1,9.930221558E0
5.852607200E1,-1.081558228E0,7.609100342E-1,9.966110229E0
5.852842186E1,-1.110275269E0,7.082824707E-1,9.966110229E0
5.853077171E1,-1.143768311E0,6.723785400E-1,9.939788818E0
5.853309105E1,-1.155731201E0,6.316986084E-1,9.944564819E0
5.853544090E1,-1.158126831E0,5.838470459E-1,9.939788818E0
5.853776024E1,-1.170089722E0,5.335998535E-1,9.908676147E0
5.854011009E1,-1.162918091E0,5.072784424E-1,9.870391846E0
5.854242943E1,-1.129409790E0,4.713897705E-1,9.829711914E0
5.854477928E1,-1.112655640E0,4.450683594E-1,9.805786133E0
5.854709862E1,-1.098312378E0,4.474639893E-1,9.779464722E0
5.854944847E1,-1.052841187E0,4.474639893E-1,9.755538940E0
5.855176781E1,-1.045669556E0,4.402770996E-1,9.753143311E0
5.855411766E1,-1.009765625E0,4.378814697E-1,9.755538940E0
5.855646751E1,-9.643096924E-1,4.761657715E-1,9.755538940E0
5.855878685E1,-9.260253906E-1,4.833526611E-1,9.762710571E0
5.856113670E1,-8.925170898E-1,5.001068115E-1,9.753143311E0
5.856345604E1,-8.661956787E-1,5.048828125E-1,9.753143311E0
5.856580589E1,-8.422698975E-1,5.288085938E-1,9.755538940E0
5.856812523E1,-8.039855957E-1,5.647125244E-1,9.757934570E0
5.857047508E1,-7.728881836E-1,5.766754150E-1,9.767501831E0
5.857279442E1,-7.585296631E-1,5.886383057E-1,9.755538940E0
5.857514427E1,-7.369842529E-1,6.101684570E-1,9.755538940E0
5.857749412E1,-7.154541016E-1,6.221313477E-1,9.753143311E0
5.857981346E1,-6.939239502E-1,6.388854980E-1,9.762710571E0
5.858216331E1,-6.604156494E-1,6.532440186E-1,9.757934570E0
5.858448265E1,-6.460571289E-1,6.723785400E-1,9.760330200E0
5.858683250E1,-6.364898682E-1,6.580200195E-1,9.755538940E0
5.858915184E1,-6.293182373E-1,6.628112793E-1,9.765106201E0
5.859150169E1,-6.101684570E-1,6.245269775E-1,9.760330200E0
5.859385155E1,-6.077728271E-1,6.197357178E-1,9.769897461E0
5.859617088E1,-5.958099365E-1,5.910339355E-1,9.769897461E0
5.859852074E1,-5.934143066E-1,5.527496338E-1,9.760330200E0
5.860084007E1,-5.982055664E-1,5.264282227E-1,9.796218872E0
5.860318992E1,-6.029968262E-1,5.024871826E-1,9.829711914E0
5.860550926E1,-6.029968262E-1,5.048828125E-1,9.867996216E0
5.860785912E1,-6.101684570E-1,5.001068115E-1,9.908676147E0
5.861017845E1,-6.125640869E-1,4.953155518E-1,9.951751709E0
5.861252830E1,-6.077728271E-1,5.120697021E-1,1.000917053E1
5.861487816E1,-6.245269775E-1,5.335998535E-1,1.006420898E1
5.861719749E1,-6.460571289E-1,5.240325928E-1,1.011685181E1
5.861954735E1,-6.819610596E-1,5.192413330E-1,1.013839722E1
5.862186668E1,-7.106628418E-1,5.168457031E-1,1.017428589E1
5.862421654E1,-7.513427734E-1,5.240325928E-1,1.018864441E1
5.862653587E1,-7.728881836E-1,5.335998535E-1,1.025085449E1
5.862888573E1,-7.992095947E-1,5.216369629E-1,1.023889160E1
5.863129662E1,-8.231353760E-1,5.168457031E-1,1.022692871E1
5.863355492E1,-8.231353760E-1,5.144500732E-1,1.021257019E1
5.863590477E1,-8.111724854E-1,4.833526611E-1,1.016471863E1
5.863822411E1,-7.968139648E-1,4.785614014E-1,1.013121033E1
5.864060448E1,-7.704925537E-1,4.809570312E-1,1.008335876E1
5.864292381E1,-7.441711426E-1,4.857482910E-1,1.001396179E1
5.864527367E1,-7.346038818E-1,4.929199219E-1,9.934997559E0
5.864759300E1,-7.202453613E-1,5.024871826E-1,9.884750366E0
5.864994286E1,-6.771697998E-1,5.096740723E-1,9.812973022E0
5.865226219E1,-6.604156494E-1,5.312042236E-1,9.757934570E0
5.865461204E1,-6.029968262E-1,5.694885254E-1,9.745971680E0
5.865696190E1,-5.551300049E-1,6.221313477E-1,9.722045898E0
5.865928123E1,-5.240325928E-1,6.699829102E-1,9.667007446E0
5.866163109E1,-4.761657715E-1,7.010955811E-1,9.655044556E0
5.866395042E1,-4.546356201E-1,7.728881836E-1,9.621536255E0
5.866630028E1,-4.139556885E-1,8.255310059E-1,9.592819214E0
5.866865013E1,-3.900299072E-1,8.973083496E-1,9.595214844E0
5.867096947E1,-3.445739746E-1,9.475555420E-1,9.595214844E0
5.867331932E1,-3.206329346E-1,9.954071045E-1,9.592819214E0
5.867563866E1,-2.799530029E-1,1.036087036E0,9.597610474E0
5.867798851E1,-2.512512207E-1,1.088729858E0,9.626327515E0
5.868030784E1,-2.368927002E-1,1.138977051E0,9.650253296E0
5.868265770E1,-2.153472900E-1,1.184448242E0,9.635894775E0
5.868497704E1,-2.201385498E-1,1.217941284E0,9.635894775E0
5.868732689E1,-1.962127686E-1,1.244262695E0,9.647857666E0
5.868967674E1,-1.890258789E-1,1.263412476E0,9.664611816E0
5.869199608E1,-1.890258789E-1,1.292129517E0,9.686141968E0
5.869434593E1,-1.842498779E-1,1.316055298E0,9.700500488E0
5.869666527E1,-1.746826172E-1,1.316055298E0,9.698104858E0
5.869901512E1,-1.866455078E-1,1.323226929E0,9.705291748E0
5.870133446E1,-1.890258789E-1,1.328018188E0,9.719650269E0
5.870368431E1,-1.914215088E-1,1.328018188E0,9.719650269E0
5.870600365E1,-2.057800293E-1,1.304092407E0,9.731613159E0
5.870835350E1,-2.536315918E-1,1.289733887E0,9.726821899E0
5.871070335E1,-2.895355225E-1,1.275375366E0,9.734008789E0
5.871302269E1,-2.991027832E-1,1.268188477E0,9.726821899E0
5.871537254E1,-3.206329346E-1,1.253845215E0,9.736389160E0
5.871769188E1,-3.254241943E-1,1.232299805E0,9.741180420E0
5.872004173E1,-3.373870850E-1,1.198806763E0,9.745971680E0
5.872236107E1,-3.541412354E-1,1.184448242E0,9.736389160E0
5.872471092E1,-3.445739746E-1,1.179656982E0,9.726821899E0
5.872703026E1,-3.541412354E-1,1.186843872E0,9.712463379E0
5.872938011E1,-3.445739746E-1,1.179656982E0,9.714859009E0
5.873172996E1,-3.541412354E-1,1.160522461E0,9.698104858E0
5.873404930E1,-3.661041260E-1,1.162918091E0,9.683746338E0
5.873639915E1,-3.661041260E-1,1.124633789E0,9.674179077E0
5.873871849E1,-3.732757568E-1,1.124633789E0,9.664611816E0
5.874106834E1,-3.732757568E-1,1.119842529E0,9.640686035E0
5.874338768E1,-3.661041260E-1,1.138977051E0,9.609573364E0
5.874573753E1,-3.541412354E-1,1.150955200E0,9.602401733E0
5.874805687E1,-3.397827148E-1,1.174880981E0,9.602401733E0
5.875040672E1,-3.278198242E-1,1.167694092E0,9.600006104E0
5.875275658E1,-3.230285645E-1,1.191619873E0,9.597610474E0
5.875507591E1,-2.967071533E-1,1.205978394E0,9.576080322E0
5.875742576E1,-2.847442627E-1,1.217941284E0,9.552154541E0
5.875974510E1,-2.512512207E-1,1.234695435E0,9.540191650E0
5.876209496E1,-2.177429199E-1,1.270584106E0,9.480361938E0
5.876441429E1,-1.746826172E-1,1.256225586E0,9.449264526E0
5.876676414E1,-1.507415771E-1,1.265808105E0,9.403793335E0
5.876908348E1,-1.124572754E-1,1.272979736E0,9.334396362E0
5.877143333E1,-1.100769043E-1,1.263412476E0,9.279373169E0
5.877378319E1,-1.028900146E-1,1.272979736E0,9.212371826E0
5.877610252E1,-9.571838379E-2,1.301696777E0,9.162124634E0
5.877845238E1,-8.613586426E-2,1.301696777E0,9.142974854E0
5.878077171E1,-7.656860352E-2,1.313659668E0,9.123840332E0
5.878312157E1,-7.177734375E-2,1.332809448E0,9.131011963E0
5.878544090E1,-6.221008301E-2,1.339981079E0,9.135803223E0
5.878779076E1,-5.743408203E-2,1.349548340E0,9.152542114E0
5.879011009E1,-5.743408203E-2,1.354339600E0,9.188446045E0
5.879245995E1,-5.264282227E-2,1.351943970E0,9.241088867E0
5.879480980E1,-5.743408203E-2,1.339981079E0,9.293716431E0
5.879712913E1,-6.700134277E-2,1.311264038E0,9.360717773E0
5.879947899E1,-6.939697266E-2,1.306488037E0,9.430114746E0
5.880179832E1,-7.417297363E-2,1.299301147E0,9.533004761E0
5.880414818E1,-7.417297363E-2,1.296905518E0,9.614364624E0
5.880646751E1,-8.135986328E-2,1.296905518E0,9.700500488E0
5.880881737E1,-8.375549316E-2,1.268188477E0,9.753143311E0
5.881113670E1,-7.656860352E-2,1.280166626E0,9.786651611E0
5.881348656E1,-1.028900146E-1,1.275375366E0,9.870391846E0
5.881580589E1,-9.092712402E-2,1.265808105E0,9.946960449E0
5.881815575E1,-7.656860352E-2,1.251449585E0,1.002832031E1
5.882050560E1,-7.656860352E-2,1.229904175E0,1.009292603E1
5.882282494E1,-1.052856445E-1,1.201202393E0,1.015036011E1
5.882517479E1,-9.571838379E-2,1.162918091E0,1.019581604E1
5.882749412E1,-7.656860352E-2,1.146163940E0,1.025085449E1
5.882984398E1,-7.417297363E-2,1.110275269E0,1.027478027E1
5.883216331E1,-6.939697266E-2,1.091125488E0,1.029631042E1
5.883451317E1,-5.024719238E-2,1.071990967E0,1.028913879E1
5.883683250E1,-5.981445312E-2,1.055236816E0,1.029153442E1
5.883918236E1,-2.632141113E-2,1.028915405E0,1.029393005E1
5.884153221E1,0.000000000E0,1.033706665E0,1.028195190E1
5.884385155E1,1.196289062E-2,1.040878296E0,1.024366760E1
5.884620140E1,2.632141113E-2,1.024124146E0,1.020538330E1
5.884852074E1,4.307556152E-2,1.026519775E0,1.015274048E1
5.885087059E1,4.785156250E-2,1.024124146E0,1.011207581E1
